split_index,dataset,embedding_type,method,labelled_samples,model,accuracy,precision,recall,f1,experiment_id
4,Salinas,cae,assemble,5,logistic_regression,0.7592116859494834,0.7838124723841995,0.7592116859494834,0.7483316391568762,experiment_20250523_231007
5,Salinas,cae,assemble,5,logistic_regression,0.788220292898798,0.8534736256383392,0.788220292898798,0.7767192853385517,experiment_20250523_231007
6,Salinas,cae,assemble,5,logistic_regression,0.8249732790789251,0.8303064065183269,0.8249732790789251,0.825732139976424,experiment_20250523_231007
7,Salinas,cae,assemble,5,logistic_regression,0.8460687430853757,0.8462229947163024,0.8460687430853757,0.8348163629871311,experiment_20250523_231007
8,Salinas,cae,assemble,5,logistic_regression,0.8311987849012732,0.8573774120761417,0.8311987849012732,0.8322919922694998,experiment_20250523_231007
9,Salinas,cae,assemble,5,logistic_regression,0.75756155187609,0.8147269542797857,0.75756155187609,0.7366006888828833,experiment_20250523_231007
0,Salinas,cae,assemble,5,neural_network,0.8275609893303831,0.8222598049573367,0.8275609893303831,0.819023235635916,experiment_20250523_232547
1,Salinas,cae,assemble,5,neural_network,0.7681561626882184,0.7955413330487858,0.7681561626882184,0.7565769618864393,experiment_20250523_232547
2,Salinas,cae,assemble,5,neural_network,0.54915711901592,0.622733556791113,0.54915711901592,0.5074297281607352,experiment_20250523_232547
3,Salinas,cae,assemble,5,neural_network,0.7738378743272891,0.8489357112552159,0.7738378743272891,0.7330516473201419,experiment_20250523_232547
4,Salinas,cae,assemble,5,neural_network,0.7520298524255096,0.7759014362398152,0.7520298524255096,0.7394927863913077,experiment_20250523_232547
5,Salinas,cae,assemble,5,neural_network,0.8010275834911587,0.8459172445313415,0.8010275834911587,0.7958691458131805,experiment_20250523_232547
6,Salinas,cae,assemble,5,neural_network,0.8239794483301768,0.8301686259539579,0.8239794483301768,0.8247021254035669,experiment_20250523_232547
7,Salinas,cae,assemble,5,neural_network,0.8261733765868476,0.8137151653447321,0.8261733765868476,0.7900206847979147,experiment_20250523_232547
