split_index,dataset,embedding_type,method,labelled_samples,model,accuracy,precision,recall,f1,experiment_id
2,Botswana,cae,supervised,5,neural_network,0.8846153846153846,0.8999158845816434,0.8846153846153846,0.8785101332330476,experiment_20250329_002514
3,Botswana,cae,supervised,5,neural_network,0.9262166405023547,0.9300690206160764,0.9262166405023547,0.9233904999879277,experiment_20250329_002514
4,Botswana,cae,supervised,5,neural_network,0.9215070643642073,0.932565140530847,0.9215070643642073,0.920457680297349,experiment_20250329_002514
5,Botswana,cae,supervised,5,neural_network,0.9372056514913658,0.9411108367621055,0.9372056514913658,0.9359504668342087,experiment_20250329_002514
6,Botswana,cae,supervised,5,neural_network,0.9097331240188383,0.9123762330445844,0.9097331240188383,0.9075086384899997,experiment_20250329_002514
7,Botswana,cae,supervised,5,neural_network,0.9152276295133438,0.9250939583344424,0.9152276295133438,0.9100051839644068,experiment_20250329_002514
8,Botswana,cae,supervised,5,neural_network,0.9254317111459969,0.9287567428997934,0.9254317111459969,0.9241959461345279,experiment_20250329_002514
9,Botswana,cae,supervised,5,neural_network,0.9156200941915228,0.9174668841093396,0.9156200941915228,0.9130026353965104,experiment_20250329_002514
0,Botswana,cae,supervised,5,random_forest,0.8928571428571429,0.8993660089260958,0.8928571428571429,0.8868950377772876,experiment_20250329_002455
1,Botswana,cae,supervised,5,random_forest,0.8901098901098901,0.9026471194936991,0.8901098901098901,0.8897051947117119,experiment_20250329_002455
2,Botswana,cae,supervised,5,random_forest,0.8889324960753532,0.9035872036083399,0.8889324960753532,0.8857469425952906,experiment_20250329_002455
3,Botswana,cae,supervised,5,random_forest,0.9230769230769231,0.9335212747986852,0.9230769230769231,0.9204064544661452,experiment_20250329_002455
4,Botswana,cae,supervised,5,random_forest,0.8928571428571429,0.9114919381883273,0.8928571428571429,0.8938397481690119,experiment_20250329_002455
5,Botswana,cae,supervised,5,random_forest,0.9171899529042387,0.9237923210415149,0.9171899529042387,0.9145120927459144,experiment_20250329_002455
6,Botswana,cae,supervised,5,random_forest,0.8916797488226059,0.895566676316572,0.8916797488226059,0.8891409518878444,experiment_20250329_002455
7,Botswana,cae,supervised,5,random_forest,0.9328885400313972,0.9382970504434721,0.9328885400313972,0.931626160331299,experiment_20250329_002455
8,Botswana,cae,supervised,5,random_forest,0.9152276295133438,0.9174067311857431,0.9152276295133438,0.9133930113719319,experiment_20250329_002455
9,Botswana,cae,supervised,5,random_forest,0.9007064364207221,0.9057772182554275,0.9007064364207221,0.8965351805134235,experiment_20250329_002455
0,Botswana,cae,assemble,10,logistic_regression,0.9113029827315542,0.9203207449394712,0.9113029827315542,0.9091186864797595,experiment_20250524_003317
1,Botswana,cae,assemble,10,logistic_regression,0.49686028257456827,0.5763935401051418,0.49686028257456827,0.4709630168394828,experiment_20250524_003317
2,Botswana,cae,assemble,10,logistic_regression,0.9042386185243328,0.9180640506944813,0.9042386185243328,0.9054431725071743,experiment_20250524_003317
3,Botswana,cae,assemble,10,logistic_regression,0.8139717425431711,0.8025523602544733,0.8139717425431711,0.7892469191424556,experiment_20250524_003317
4,Botswana,cae,assemble,10,logistic_regression,0.7515698587127159,0.7678346053900567,0.7515698587127159,0.7441031653388136,experiment_20250524_003317
5,Botswana,cae,assemble,10,logistic_regression,0.7876766091051806,0.8499926682993041,0.7876766091051806,0.7721691193995508,experiment_20250524_003317
6,Botswana,cae,assemble,10,logistic_regression,0.7327315541601256,0.8006135716396727,0.7327315541601256,0.7199989374736685,experiment_20250524_003317
7,Botswana,cae,assemble,10,logistic_regression,0.9258241758241759,0.9316825939204304,0.9258241758241759,0.9242273753294801,experiment_20250524_003317
8,Botswana,cae,assemble,10,logistic_regression,0.923861852433281,0.933444664239266,0.923861852433281,0.9213874146173718,experiment_20250524_003317
9,Botswana,cae,assemble,10,logistic_regression,0.7150706436420722,0.7561656317789687,0.7150706436420722,0.6883900197631012,experiment_20250524_003317
0,Botswana,cae,assemble,10,neural_network,0.9003139717425431,0.9222553355541462,0.9003139717425431,0.895784720862727,experiment_20250524_004123
1,Botswana,cae,assemble,10,neural_network,0.9167974882260597,0.926722131666269,0.9167974882260597,0.9122564853979311,experiment_20250524_004123
2,Botswana,cae,assemble,10,neural_network,0.9281789638932496,0.9373364743509142,0.9281789638932496,0.9262543736086208,experiment_20250524_004123
3,Botswana,cae,assemble,10,neural_network,0.9046310832025117,0.9215911994495947,0.9046310832025117,0.8961386757538383,experiment_20250524_004123
4,Botswana,cae,assemble,10,neural_network,0.9144427001569859,0.9302731910437179,0.9144427001569859,0.9095659754229337,experiment_20250524_004123
5,Botswana,cae,assemble,10,neural_network,0.9195447409733124,0.9346224429513307,0.9195447409733124,0.9164292507808032,experiment_20250524_004123
6,Botswana,cae,assemble,10,neural_network,0.9042386185243328,0.9216194970858258,0.9042386185243328,0.8981290726877922,experiment_20250524_004123
7,Botswana,cae,assemble,10,neural_network,0.9191522762951334,0.9323862702959375,0.9191522762951334,0.9166403968669897,experiment_20250524_004123
8,Botswana,cae,assemble,10,neural_network,0.9191522762951334,0.9328323102794414,0.9191522762951334,0.9152520952482041,experiment_20250524_004123
9,Botswana,cae,assemble,10,neural_network,0.4956828885400314,0.5284588313930126,0.4956828885400314,0.4958130748934329,experiment_20250524_004123
0,Botswana,cae,assemble,10,random_forest,0.9187598116169545,0.9381817767727886,0.9187598116169545,0.917008867466472,experiment_20250524_003631
1,Botswana,cae,assemble,10,random_forest,0.9164050235478807,0.9301159319132328,0.9164050235478807,0.910265476846631,experiment_20250524_003631
2,Botswana,cae,assemble,10,random_forest,0.9501569858712716,0.9523684000475338,0.9501569858712716,0.9493477807553529,experiment_20250524_003631
3,Botswana,cae,assemble,10,random_forest,0.8952119309262166,0.9222592425480209,0.8952119309262166,0.87787515732266,experiment_20250524_003631
4,Botswana,cae,assemble,10,random_forest,0.9136577708006279,0.9326459736904048,0.9136577708006279,0.907358912699738,experiment_20250524_003631
5,Botswana,cae,assemble,10,random_forest,0.9093406593406593,0.934710997221068,0.9093406593406593,0.9054370638821089,experiment_20250524_003631
6,Botswana,cae,assemble,10,random_forest,0.9250392464678179,0.9384138407076745,0.9250392464678179,0.918814776126807,experiment_20250524_003631
7,Botswana,cae,assemble,10,random_forest,0.9313186813186813,0.944479595870038,0.9313186813186813,0.9309559296605594,experiment_20250524_003631
8,Botswana,cae,assemble,10,random_forest,0.9321036106750392,0.9446683270509866,0.9321036106750392,0.9296628207495176,experiment_20250524_003631
