split_index,dataset,embedding_type,method,labelled_samples,model,accuracy,precision,recall,f1,experiment_id
8,KSC,cae,assemble,20,neural_network,0.8184608638456479,0.8187441153395711,0.8184608638456479,0.799389463864326,experiment_20250525_010540
9,KSC,cae,assemble,20,neural_network,0.8384126288094716,0.844962474784492,0.8384126288094716,0.8356638852648826,experiment_20250525_010540
0,KSC,cae,assemble,20,random_forest,0.659504494628371,0.7951426979238652,0.659504494628371,0.6502401770457124,experiment_20250525_004140
1,KSC,cae,assemble,20,random_forest,0.6680552510414383,0.7785160298532959,0.6680552510414383,0.6475603979961584,experiment_20250525_004140
2,KSC,cae,assemble,20,random_forest,0.696777022582767,0.7565178116159292,0.696777022582767,0.6857014812806907,experiment_20250525_004140
3,KSC,cae,assemble,20,random_forest,0.7026967770225828,0.7836212039857038,0.7026967770225828,0.691561515705541,experiment_20250525_004140
4,KSC,cae,assemble,20,random_forest,0.7132207849155887,0.7909663261240722,0.7132207849155887,0.6858682409377973,experiment_20250525_004140
5,KSC,cae,assemble,20,random_forest,0.7162902872177154,0.7875795536196529,0.7162902872177154,0.7150707232176189,experiment_20250525_004140
6,KSC,cae,assemble,20,random_forest,0.7086165314623986,0.7935818483091717,0.7086165314623986,0.6880372596096113,experiment_20250525_004140
7,KSC,cae,assemble,20,random_forest,0.7377768033326025,0.7956110107787074,0.7377768033326025,0.7319164001856319,experiment_20250525_004140
8,KSC,cae,assemble,20,random_forest,0.6954615215961412,0.7597233718539563,0.6954615215961412,0.6847419357430722,experiment_20250525_004140
9,KSC,cae,assemble,20,random_forest,0.7138785354089016,0.7939162475239286,0.7138785354089016,0.7050579687554673,experiment_20250525_004140
0,KSC,cae,assemble,5,logistic_regression,0.8068406051304539,0.814431432625596,0.8068406051304539,0.8052046306942744,experiment_20250523_234753
1,KSC,cae,assemble,5,logistic_regression,0.800920850690638,0.7990497198034203,0.800920850690638,0.793888457133216,experiment_20250523_234753
2,KSC,cae,assemble,5,logistic_regression,0.8015786011839509,0.8057626594911529,0.8015786011839509,0.7954335636132123,experiment_20250523_234753
